"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Richmond","Richmond","VA","Richmond, VA","""Richmond, VA""",106,3.20543639053254,91.49,9.6263,4.1017,184700,0.325909831613254,10.8643457382953,0.0265836491608014,,0.128781534834169,0.0320284715775309,65
"City","Boca Raton","Boca Raton","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",107,4.50721153846154,82.41,,,327700,0.644963144963145,4.0647824706256,0.00566371681415934,,0.0712756715055885,0.0468484368700268,109
"City","Oxnard","Oxnard","CA","Ventura, CA","""Oxnard-Thousand Oaks-Ventura, CA""",108,7.92622041420118,89.47,5.1164,1.7859,475700,0.677248677248677,7.79515069113981,0.0465461425268026,,0.0833454940743405,0.0384724605715847,63
"City","Bradenton","Bradenton","FL","North Port-Sarasota-Bradenton, FL","""North Port-Sarasota-Bradenton, FL""",109,2.93916420118343,82.33,,,223100,0.134649910233393,3.28703703703704,0.00488121918422224,,0.0684634340873979,0.0501262634588889,99
"City","Santa Rosa","Santa Rosa","CA","Santa Rosa, CA","""Santa Rosa, CA""",110,9.61538461538461,98.15,1.9503,0.664,557800,0.977552498189718,7.62106887902759,0.0297024022947292,,0.0423959816393981,0.00917990972425846,49
"City","Des Moines","Des Moines","IA","Des Moines, IA","""Des Moines-West Des Moines, IA""",111,5.75813609467456,83.33,1.9231,2.2128,127500,0.870253164556962,4.16666666666667,0.0433176470588235,,0.0948972200151398,0.0451847939120287,58
"City","Reno","Reno","NV","Reno, NV","""Reno, NV""",112,6.72522189349112,90.07,2.9459,0.711,330400,0.0908815510451378,7.65721733463669,0.0175817191283294,,0.0635467927141517,0.0368439577392648,61
"City","Spokane","Spokane","WA","Spokane, WA","""Spokane-Spokane Valley, WA""",113,6.88794378698225,92.07,4.9653,3.339,179000,0.392596747055524,8.09178743961353,0.0399553072625698,,0.0730722947876099,0.0318381736538247,63
"City","Tacoma","Tacoma","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",114,6.60040680473373,96,7.0128,4.0188,264300,0.685714285714286,10.8640939597315,0.051570185395384,,0.0732590314820788,0.0402973177187041,54
"City","Grand Rapids","Grand Rapids","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",115,7.40292159763314,96.08,,,136800,0.366837857666911,9.35251798561151,0.0468786549707603,,0.0664704015679772,0.0167343603653454,50
"City","Oceanside","Oceanside","CA","San Diego, CA","""San Diego-Carlsbad, CA""",116,9.36667899408284,94.22,3.4284,0.6519,503900,0.840504302581549,7.37268271894311,0.0382139313355825,,0.0646024030680493,0.0217489637503994,57
"City","Gainesville","Gainesville","FL","Gainesville, FL","""Gainesville, FL""",117,5.30325443786982,70.63,,,167700,1.145958986731,8.12379110251451,0.0359570661896242,,0.111582703070531,0.0607521754308194,78
"City","Woodbridge","Woodbridge","VA","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",118,4.48872041420118,79.29,4.9039,1.7329,309800,0.780741704619388,4.45043830074174,0.0192769528728212,,0.141190817882697,0.0350161591796713,66
"City","Ocala","Ocala","FL","Ocala, FL","""Ocala, FL""",119,6.95913461538461,78.43,,,132100,1.30368098159509,11.3827993254637,0.0533610900832702,,0.141037322611783,0.0612981162949961,86
"City","Glendale","Glendale","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",120,8.84800295857988,98.89,1.3727,1.4371,791200,0.342422320862397,6.07320016087947,0.0215141557128413,,0.0526857402993942,0.0132034096717521,63
"City","Boise","Boise","ID","Boise City, ID","""Boise City, ID""",121,6.83524408284024,92.39,,,230000,0.832967996492766,13.1889763779528,0.0154652173913044,,0.10508133760295,0.00686682341909192,52
"City","Greenville","Greenville","SC","Greenville, SC","""Greenville-Anderson-Mauldin, SC""",122,9.45358727810651,93.71,1.718,0.3406,165200,1.1015911872705,9.18704560475876,0.0395581113801453,,0.0814594789628973,0.0316910997768501,70
"City","Birmingham","Birmingham","AL","Birmingham, AL","""Birmingham-Hoover, AL""",123,2.09134615384615,77.92,12.5176,4.7929,63700,0.631911532385466,3.07443365695793,0.0325902668759812,,0.207323165322606,0.0423539681471259,91
"City","Salt Lake City","Salt Lake City","UT","Salt Lake City, UT","""Salt Lake City, UT""",124,4.37962278106509,0,,,293600,0.72041166380789,8.10014727540501,0.0357867847411444,,0.127916643823639,0.00908051082153223,51
"City","Huntington Beach","Huntington Beach","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",125,8.1351701183432,95.24,2.4073,0.8312,779000,0.425422199303855,3.54911604413133,0.0150295250320924,,0.0402427482972432,0.0149540291033152,64
"City","Akron","Akron","OH","Akron, OH","""Akron, OH""",126,1.43028846153846,62.2,9.226,8.9652,67800,0.742942050520059,7.27848101265823,0.0360176991150443,,0.209685125542797,0.0513603521961956,72
"City","Rockford","Rockford","IL","Rockford, IL","""Rockford, IL""",127,5.26349852071006,,,,84000,0.961538461538462,7.14285714285714,0.0512261904761904,,0.227169155811623,0.0548821108135606,77
"City","Salinas","Salinas","CA","Salinas, CA","""Salinas, CA""",128,3.40698964497041,96.55,8.0732,1.0007,433500,-0.0461148259165322,5.16739446870451,0.0101014994232986,,0.0694338034368485,0.0344992545182502,63
"City","Worcester","Worcester","MA","Worcester, MA","""Worcester, MA-CT""",129,1.43583579881657,85.42,,11.4738,223200,0.495272399819901,7.10172744721689,0.0322939068100359,,0.139789239214813,0.0859462631569478,71
"City","Moreno Valley","Moreno Valley","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",130,4.86686390532544,94.52,8.8081,2.7336,303600,0.496524329692155,6.33975481611208,0.0510079051383399,,0.113848034456525,0.0370390218563395,61
"City","Little Rock","Little Rock","AR","Little Rock, AR","""Little Rock-North Little Rock-Conway, AR""",131,4.60983727810651,85.04,7.3025,1.7393,134000,0.525131282820705,2.36822001527884,0.0300223880597015,,0.111670409264721,0.0439863702912737,94
"City","Port Saint Lucie","Port Saint Lucie","FL","Port St. Lucie, FL","""Port St. Lucie, FL""",132,8.6039201183432,86.36,,,204300,0.739644970414201,9.25133689839572,0.0430690161527165,,0.0713289322824433,0.0790147937712283,90.5
"City","Providence","Providence","RI","Providence, RI","""Providence-Warwick, RI-MA""",134,4.90939349112426,78,4.6259,9.8382,185700,0.86909288430201,11.8001204093919,0.044184168012924,,0.191138403956761,0.0617472683802535,95
"City","Amarillo","Amarillo","TX","Amarillo, TX","""Amarillo, TX""",135,3.19896449704142,50,,,117300,0.170794192997438,1.82291666666667,0.0311935208866154,,,,87
"City","Lancaster","Lancaster","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",136,7.13849852071006,87.33,8.6578,2.0641,264000,1.34357005758157,14.0388768898488,0.0460113636363637,,0.140278456829789,0.0454544377025435,71
"City","Fort Collins","Fort Collins","CO","Fort Collins, CO","""Fort Collins, CO""",137,9.22707100591716,97.8,1.3856,,362600,0.554631170271769,6.0233918128655,0.0274214009928295,,0.0623026169606684,0.00440489301625774,62
"City","Shreveport","Shreveport","LA","Shreveport, LA","""Shreveport-Bossier City, LA""",138,1.07248520710059,76.19,,,101300,-0.393313667649951,2.73833671399594,0.0174333662388944,,0.122340808168854,0.055502219653494,114
"City","Evansville","Evansville","IN","Evansville, IN","""Evansville, IN-KY""",139,0.913461538461538,,,,109300,-0.0914076782449726,3.89733840304183,0.0293595608417201,,0.127175322493691,0.0373843192458859,64
"City","Yonkers","Yonkers","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",140,3.07692307692308,75,,,451600,0.177462289263531,7.85765464533079,0.0273139946855625,,0.092634363482229,0.109220817656569,139
"City","Hayward","Hayward","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",141,9.3648298816568,100,4.7661,0.6503,625100,0.790067720090293,12.5292529252925,0.0440905455127181,,0.0480978202418908,0.0209236639639414,48
"City","Fort Lauderdale","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",142,2.70155325443787,80.77,,,293600,0.341763499658236,5.9927797833935,0.0104087193460491,,0.0983077267195725,0.0701089306511747,141
"City","Chattanooga","Chattanooga","TN","Chattanooga, TN","""Chattanooga, TN-GA""",143,6.42936390532544,86.55,,,142000,0.495399858457183,9.5679012345679,0.0420704225352113,,0.103292187195329,0.0144499397883566,66
"City","Columbus","Columbus","GA","Columbus, GA","""Columbus, GA-AL""",144,2.92622041420118,,,,88500,-0.112866817155756,3.0267753201397,0.0381694915254238,,0.207883043443131,0.0402248334702195,98
"City","Aurora","Aurora","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",145,1.84726331360947,70.16,,,173800,0.46242774566474,7.0856438693777,0.0260069044879172,,0.176042437557493,0.0521300127634784,81
"City","Ontario","Ontario","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",146,7.72281804733728,96.61,5.294,0.8387,399100,0.301583312390048,7.42934051144011,0.0493259834627913,,0.0680871211480256,0.040109788489762,59
"City","Jackson","Jackson","MS","Jackson, MS","""Jackson, MS""",147,3.0103550295858,,,,54200,1.68855534709193,1.11940298507463,0.0246863468634686,,0.287989200647977,0.0609358966493714,109
"City","Grand Prairie","Grand Prairie","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",148,9.87888313609468,100,0.8303,0.4588,187000,0.862998921251348,10.3896103896104,0.05075935828877,,,,53
"City","Rancho Cucamonga","Rancho Cucamonga","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",149,7.87536982248521,89.69,5.2104,1.6058,480300,0.355202674467196,5.16750602145829,0.0425484072454716,,0.0640389196906658,0.0403300553625632,70
"City","Overland Park","Overland Park","KS","Kansas City, MO","""Kansas City, MO-KS""",150,2.9428624260355,75,,,265300,0.416351249053747,3.06915306915307,0.0218545043347154,,0.0664000455529468,0.0159510190653436,55
"City","Newport News","Newport News","VA","Virginia Beach, VA","""Virginia Beach-Norfolk-Newport News, VA-NC""",151,0.170118343195266,75.65,9.9364,5.1505,169900,0.117855038302887,-0.701344243132671,0.0107180694526192,,0.207405123676446,0.0502596157091046,86.5
"City","Garden Grove","Garden Grove","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",152,6.15569526627219,94.44,3.3189,1.0012,575200,0.278940027894003,5.67701635127687,0.0204746175243393,,0.0520322692679741,0.0317488792703846,55
"City","Killeen","Killeen","TX","Killeen, TX","""Killeen-Temple, TX""",153,1.21486686390533,100,,,105500,-0.189214758751183,2.42718446601942,0.0379146919431279,,,,70.5
"City","Roanoke","Roanoke","VA","Roanoke, VA","""Roanoke, VA""",154,2.11168639053254,84.97,8.1352,3.3719,144600,-0.138121546961326,2.19081272084806,0.0263485477178422,,0.110811172500871,0.0283729913555407,96
"City","Sioux Falls","Sioux Falls","SD","Sioux Falls, SD","""Sioux Falls, SD""",155,7.30306952662722,,,,172400,0.116144018583043,9.39086294416244,0.0289791183294663,,0.0958895428074066,0.0112298418689873,63
"City","Tempe","Tempe","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",156,6.58468934911243,88.17,2.2597,,266000,0.3394945303659,6.187624750499,0.0255488721804511,,0.108481656789743,0.0113896698716996,57
"City","Vancouver","Vancouver","WA","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",157,9.28901627218935,99.45,3.4189,1.8556,291300,0.900588846553516,8.37053571428571,0.0419739100583592,,0.0484399521122149,0.0221377935454634,55
"City","Huntsville","Huntsville","AL","Huntsville, AL","""Huntsville, AL""",158,2.19674556213018,87.5,4.2083,2.817,137900,-0.289226319595083,0.436999271667881,,,0.128129697640924,0.023383618424819,88
"City","El Cajon","El Cajon","CA","San Diego, CA","""San Diego-Carlsbad, CA""",159,9.05602810650888,91.58,2.6839,0.4312,491900,0.551921504497138,7.07444492816717,0.0372961984143119,,0.06928046132982,0.0215597452312071,59
"City","Palmdale","Palmdale","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",160,5.82747781065089,95.15,10.7714,1.9597,290500,0.93815149409312,12.2488408037094,0.0425025817555937,,0.129673401579659,0.0469587388778163,66
"City","Topeka","Topeka","KS","Topeka, KS","""Topeka, KS""",161,6.75388313609467,,,,98000,1.44927536231884,2.51046025104602,0.0404489795918368,,0.138032034645356,0.0319072657833494,67
"City","Elk Grove","Elk Grove","CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",162,8.65477071005917,85.87,3.848,0.7574,411500,0.93205788570027,9.64561683986144,0.0574921020656136,,0.0757930330308215,0.0295482147665191,49
"City","Pueblo","Pueblo","CO","Pueblo, CO","""Pueblo, CO""",163,9.27144970414201,96.05,1.8714,0.2023,145600,1.11111111111111,9.72117558402411,0.0618337912087912,,0.0916618147510184,0.0227107403225525,60
"City","Fredericksburg","Fredericksburg","VA","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",164,1.48761094674556,82.54,5.1697,3.242,255000,0.196463654223969,2.491961414791,0.0129882352941177,,0.135404618191415,0.0349779609598218,72
"City","Cape Coral","Cape Coral","FL","Fort Myers, FL","""Cape Coral-Fort Myers, FL""",165,5.03605769230769,100,,,217800,0.183992640294388,1.39664804469274,0.0162350780532599,,0.0577815274682514,0.0521305032793287,112
"City","Springfield","Springfield","MA","Springfield, MA","""Springfield, MA""",166,1.47281804733728,91.3,8.7409,9.2719,148400,0.4739336492891,7.69230769230769,0.0421293800539084,,0.154516653160234,0.11463513443217,74.5
"City","Pembroke Pines","Pembroke Pines","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",167,6.78901627218935,90.36,,,288500,0.909408884225254,7.72964899178491,0.0159480069324089,,0.0609435359840907,0.0805721112313839,91
"City","Murfreesboro","Murfreesboro","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",168,9.44988905325444,97.3,0.7763,0.4789,220700,0.546697038724374,13.2375577219087,0.0379882193022203,,0.0542058852190034,0.00720273760345803,52
"City","Clarksville","Clarksville","TN","Clarksville, TN","""Clarksville, TN-KY""",169,3.01220414201183,86.67,,,146900,0.204638472032742,4.2583392476934,0.0466780122532335,,0.208156526733371,0.0291521054929523,77
"City","Naperville","Naperville","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",170,2.99093934911243,83.21,,,380100,0.635424940428912,1.36,0.0134911865298606,,0.0808991867973452,0.027032167303771,86
"City","Peoria","Peoria","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",171,6.8176775147929,89.59,4.8077,0.3135,257500,0.429017160686427,6.31709331131296,0.0283456310679611,,0.102010674954856,0.0216276584026709,61
"City","Fairfax","Fairfax","VA","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",172,5.4789201183432,88.24,1.3937,0.5901,517700,-0.288906009244992,-0.115763071580166,0.00490245315819982,,0.0788431803468694,0.0117941470177169,58.5
"City","Santa Clarita","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",173,7.97244822485207,89.03,3.8517,0.6547,527900,0.629050705299276,7.4059003051882,0.0267815874218602,,0.0658068265512417,0.0269255500729022,58
"City","Pomona","Pomona","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",174,8.11298076923077,100,5.6364,1.0282,401500,0.677031093279839,9.43036249659308,0.0300249066002491,,0.0671134774968258,0.0442075993442097,66.5
"City","Kansas City","Kansas City","KS","Kansas City, MO","""Kansas City, MO-KS""",175,7.58690828402367,100,,,85400,1.06508875739645,13.563829787234,0.0470608899297424,,0.190425482028135,0.0455349674191224,61
"City","Boynton Beach","Boynton Beach","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",176,5.93102810650888,87.16,,,239100,1.01394169835234,7.02775290957923,0.0118778753659556,,0.0792750582792983,0.0544328913431271,97
"City","Syracuse","Syracuse","NY","Syracuse, NY","""Syracuse, NY""",177,3.27477810650888,,,,84500,0.835322195704057,3.80835380835381,0.0301420118343196,,0.129614297369915,0.0740625585270748,95
"City","Salem","Salem","OR","Salem, OR","""Salem, OR""",178,7.10244082840237,97.16,7.7215,3.2029,246500,0.941850941850942,10.8861898335583,0.0550141987829615,,0.0586563864584617,0.0373899528956931,58.5
"City","Hollywood","Hollywood","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",179,6.73076923076923,87.12,,,252300,0.758785942492013,9.7911227154047,0.0192072929052716,,0.0917807378314466,0.0508292761506157,113
"City","Paterson","Paterson","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",180,3.05935650887574,81.82,3.7963,5.4268,211500,0.189483657034581,12.7398720682303,0.0421371158392434,,0.345311855666172,0.159091355523689,130.5
"City","Lakewood","Lakewood","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",181,9.11057692307692,98.5,1.0211,0.1258,375500,0.724248927038627,7.13266761768902,0.0286444740346206,,0.0401294938737447,0.00317228103847868,45
"City","Dayton","Dayton","OH","Dayton, OH","""Dayton, OH""",182,1.07525887573965,75,12.045,6.8644,56900,0.886524822695036,7.15630885122411,0.0255360281195078,,0.256895357230703,0.0607265451710061,82
"City","Yuma","Yuma","AZ","Yuma, AZ","""Yuma, AZ""",183,2.81527366863905,73.33,5.9665,1.7611,146400,0.0683526999316473,0.273972602739726,0.0318101092896175,,0.191473988439306,0.0324528301886792,99
"City","Sunnyvale","Sunnyvale","CA","San Jose, CA","""San Jose-Sunnyvale-Santa Clara, CA""",184,9.97873520710059,100,1.1765,,1702900,2.00670899724452,19.703360044988,0.0934564566328029,,0.0233289856389398,0.00334642021743955,35
"City","Visalia","Visalia","CA","Visalia, CA","""Visalia-Porterville, CA""",185,7.43620562130178,81.51,5.8717,0.7696,220600,0.730593607305936,6.82808716707022,0.0482819582955576,,0.117998896236485,0.0257097404776689,64
"City","Las Cruces","Las Cruces","NM","Las Cruces, NM","""Las Cruces, NM""",187,5.10539940828402,,,,145900,0.690131124913734,5.26695526695527,0.0369156956819741,,0.209874593563959,0.0321281801011074,95
"City","Bridgeport","Bridgeport","CT","Stamford, CT","""Bridgeport-Stamford-Norwalk, CT""",189,5.21819526627219,86.67,3.4653,,170500,1.18694362017804,7.91139240506329,0.0356598240469208,,0.312028991976391,0.116354269854103,94
"City","Eugene","Eugene","OR","Eugene, OR","""Eugene, OR""",190,8.06582840236686,97.04,2.7525,2.1027,279300,0.323275862068966,7.01149425287356,0.0379627640529896,,0.0648869828047092,0.0255985154361481,61
"City","Escondido","Escondido","CA","San Diego, CA","""San Diego-Carlsbad, CA""",191,8.14441568047337,97.48,3.3676,0.8355,470400,0.469884664673217,4.74281897127589,0.0295365646258503,,0.0560001212406946,0.0219652717729234,61
"City","Newark","Newark","DE","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",193,3.72688609467456,73.68,4.5135,4.435,233200,1.39130434782609,8.21345707656612,0.0243310463121784,,0.0836876505375188,0.0763749377233588,75
"City","Round Rock","Round Rock","TX","Austin, TX","""Austin-Round Rock, TX""",194,9.14478550295858,100,,,252300,0.4778972520908,6.05296343001261,0.0339159730479588,,,,64
"City","Hampton","Hampton","VA","Virginia Beach, VA","""Virginia Beach-Norfolk-Newport News, VA-NC""",195,0.784948224852071,77.08,7.2558,7.3206,157800,0.445576066199873,1.34874759152216,0.013276299112801,,0.207984795278178,0.0447677835908211,104
"City","Pasadena","Pasadena","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",196,8.84153106508876,98.95,1.6458,,776000,0.635455842303203,7.86766750069502,0.0250128865979382,,0.0485943540418759,0.0240216682433667,56
"City","Torrance","Torrance","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",197,9.68934911242603,100,1.1529,0.6476,804300,0.424522412286178,6.74187126741871,0.0249123461395002,,0.0382273550070453,0.0126519792546131,55
"City","Columbia","Columbia","SC","Columbia, SC","""Columbia, SC""",198,2.32340976331361,75.14,6.6411,3.2001,130400,0.307692307692308,3.82165605095541,0.0338650306748467,,0.153929506043077,0.0584241490276583,97
"City","Mesquite","Mesquite","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",199,9.31397928994083,98.18,2.1691,1.2704,164300,0.489296636085627,9.16943521594684,0.0484114424832622,,,,52
"City","Fullerton","Fullerton","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",200,6.79086538461539,91.04,4.3548,0.3755,622900,0.112504018000643,5.9173609930284,0.0251372611976239,,0.0528076127499045,0.0209974973633006,56
"City","Warren","Warren","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",201,3.87758875739645,85.48,,,124700,0.321802091713596,9.67458223394899,0.0421010425020047,,0.15980692058953,0.0271553862613397,63
"City","McKinney","McKinney","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",202,9.79937130177515,100,1.4087,0.1223,305100,0.427913100724161,5.9375,0.0396394624713208,,,,62
"City","West Valley City","West Valley City","UT","Salt Lake City, UT","""Salt Lake City, UT""",203,7.18287721893491,,,,212900,0.757217226691907,11.5828092243187,0.0410192578675435,,0.134677536951295,0.0157405960650663,47
"City","Renton","Renton","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",204,8.56508875739645,97.14,6.916,2.4719,450900,1.03069684069012,10.1367855398144,0.053166999334664,,0.0714572228694373,0.0226503079999021,48
"City","Canton","Canton","OH","Canton, OH","""Canton-Massillon, OH""",205,2.73483727810651,72.41,9.029,5.4206,97600,0.618556701030928,8.2039911308204,0.0385860655737704,,0.132288967979642,0.0470839214504716,70
"City","Metairie","Metairie","LA","New Orleans, LA","""New Orleans-Metairie, LA""",206,4.82156065088757,96.3,,,231900,-0.0861697544161999,2.3841059602649,,,0.0724325798340904,0.0190650300051412,73
